0,1,2,3
-0.9769220240081627,0.4809601435791705,-0.7691728831698561,-0.8956025964808529
-1.0423399539887401,-0.4513795987127943,0.9449443523134723,0.9326170239378013
-1.5399758740149525,0.38263614416304687,0.21756715268238763,-0.22115739677330007
-0.660491728529997,1.085309062141743,-0.12583681574590838,1.242269184262884
-0.4181334323320555,-0.1764637191722293,0.8544459873213224,-0.3522408603929009
-1.6300784539397206,-0.8577983281055889,-0.8375480720698645,0.18255527899813587
-0.07498581255609414,-0.36208729656849353,1.9043773759259304,-1.5374187844962757
0.9736151463013357,-0.5290573270886314,0.73556684891028,0.4509848655856986
-1.4528987983468897,-1.5523830507274277,0.2124313617876934,1.3717109296014074
0.6811825832654496,-1.7791713639883218,0.33356675964111776,0.11343541970726868
0.9592951638919119,0.06806664152971367,0.6519171242225006,-0.6769733574229444
-0.06434694626181149,-0.27805837016233753,-1.42813389977844,0.2928712914873647
0.09571714272211204,-0.20534659190713317,-1.3493010762581068,0.5879453643544291
0.3468159319606923,0.3366507808839831,1.378334657831845,0.0014662863002386252
0.30485180839001885,-2.1277221060465443,-1.1061112747720565,-1.241118715572241
2.001327609154228,1.5844514281674844,0.22156963442598793,-0.9764805962276325
-0.08338640403011013,-0.09131457277585116,0.27244173807505967,-0.1906680754209532
-2.2259384975055516,-0.9249409668439683,-0.37740954230465595,0.9239037056637613
1.2683129317471806,0.6585248664619128,0.02194337169831412,-0.028826372157720864
-0.4023304073632683,-1.5890627283963887,-0.009339075332530786,1.6034049912335697
1.1296981505455959,1.0763279621062882,-1.1765573531520486,0.573464577687137
0.3211303080156546,0.961954109732313,0.47840600037655656,-1.3021907327220974
1.634103664082073,0.7882273938857766,-1.530208643875148,-0.3025188656707574
0.8626600942959964,0.4993843319356162,-1.303651330403852,0.5924691773232438
-0.21794875465563357,-2.362902767244653,-0.5414729697664448,1.8871649453233585
1.8794139212256933,2.4965017580533173,-2.4018591291343276,1.2399617494193353
-1.3366782264058445,-2.3496487723415487,1.4617064566317843,-0.47671326578833106
0.59712260450546,0.0701567328319679,-0.687543537454698,-0.7218133162629706
1.9258390304043977,-1.2597260894197182,-0.6795891668808828,-0.6498473774699015
-0.9737021579130719,-0.1373773491268861,-0.25222133697595056,0.7648926626486031
1.5053902860245405,-0.11641407983655676,0.668455845351217,0.8999890587948667
0.15015930163696448,-0.9095094914358819,-0.1783116655351079,1.2038389790717106
-0.6765498264575077,-0.6163441453589767,-1.3964386650691007,0.2992185767582096
0.10456289517356034,-1.3117499752558774,0.43135928749553526,0.25840137608246855
0.3035585315889027,1.4132680323095188,-0.6145296244993114,0.6476664952166731
-0.6735888400357142,0.47862765349254277,1.3984267265209938,0.45066282975725963
0.7992669978926366,0.33882312816412624,0.0592777764477743,-0.6715730917550401
-0.006873045057695551,0.5575540709722466,0.22602913364159272,-0.48053987593307607
-0.20180452244543223,0.5520805891407993,0.36515697397369684,0.2099487661148791
0.24721819224361105,1.3315990291734654,1.1992887727264734,-0.7616432811220275
0.27760810870930025,0.6142240050297113,1.0830797631047007,-1.2527409319903406
-1.0560578064630046,0.9309516758466019,0.4514539402050928,-0.8067109613662955
-1.6102361989833478,0.5770316378930452,-1.1204169053591473,0.9130367518380024
1.75645337848344,0.42334268899461985,-0.4486430119730049,-1.464904641233619
-0.13249348135237454,-2.5065402324140447,-0.9478016540532688,-1.2967879300401852
-0.9088808822058151,-1.224893832911446,1.4228245828872694,0.6764525182232968
1.4722523558781742,-0.37679023648246757,0.9013856711619568,0.11298455362907207
0.34250075280613246,0.13514740201238679,-0.3454379179650551,-0.22590555028239262
-0.34025595485499543,-0.5980023603094294,0.13685410957731797,-0.5065100214561211
0.42230706737357154,-2.9239093089651442,-2.71788148471555,1.4431149404334076
0.1344049627313701,-0.4121268753045485,-0.8566040046657281,0.19653733752280703
1.11812989553761,1.5747578862689597,1.369910192351641,-1.415476556353205
0.23299836227022883,-0.298810168964346,1.221589488419884,-0.14375548205375296
-1.2242336570963706,-0.5013910146539012,1.0855243270064954,0.2786806344269717
0.2757840084563906,-0.5637667796710856,0.678569942221854,-1.5003049834315687
-1.7484365800074737,2.847561537589501,-0.7957077155870169,-2.5753850691888784
1.57327200279687,-2.00485133184113,-0.1949717766602595,0.919171143546811
0.08244299524330724,0.988281948551963,-1.4664763946836707,-0.4192796613336394
-2.438173474755395,-0.06990161341242315,-0.6407348312145383,0.9497456783605795
2.9365858027295095,1.4218461213757212,0.20708717539687854,-1.1101606811151097
0.6712115027223734,0.10546961381382348,-0.06779628046722336,-0.06170421933771872
0.7205452270326793,0.6867811501313941,1.9787039416968328,2.0216278607674796
0.963977262899326,0.816454978683066,-0.5957423055283082,0.6162271039192114
-1.2254811060996271,-0.08736013163696456,-1.0031095674152088,1.0133414247667614
0.1279204591508586,0.7475050720756411,0.3722828044869406,1.7056250816202294
0.29766363581185257,-0.8465654863281037,0.86057767472141,-0.3474653972625028
-1.355867491112185,0.6556337626152814,-0.7417211192730261,0.8919596081481167
0.8876666057260364,-0.01108792055132301,0.16238967664409198,0.5837341019692218
0.5256085251946719,1.0440215884236856,-0.18137820611618913,1.337933157322189
2.2761795367455115,-0.7337684438849944,0.6840856545128453,-0.2071668701652133
-0.5823527231538308,-2.170124833716664,0.30801412684809365,0.855021423178276
1.144749244094408,1.4767847561461014,-0.4381010736817283,-0.1344934753235301
-0.8789591785478804,0.37049036171757893,-0.9525419335599198,1.6707231242848748
-0.12888479372008171,-0.21312197999925048,1.414126372480513,0.3041982116783497
-0.17147257875718275,0.6145631456453929,-1.2237649423155246,-0.94451579421287
-0.7150813612251539,1.9451260971020254,0.2208185549498476,1.156383391852215
0.05060396724304661,0.1296743257585186,-1.6261258850924578,-2.104775239386256
-0.5297176219089227,-1.6280661549398043,-0.07694429061419285,-0.49453729972676913
0.6466505430803731,-0.8732617366894299,-1.5114068344087017,-0.6709726152958085
0.2566935421972862,-0.3508166067825384,0.5269602337387165,-1.4133106918283993
1.2585842189807528,0.4685383521354413,-0.7421478592863915,1.2393489340483586
-0.613791757203317,-0.25077700555482874,-1.0900287870246803,-0.9929287579833996
0.012928482686537767,-0.6156201221769239,-2.058503418804969,1.1915614917408228
-0.7938239080785789,0.6055061626323965,-0.9328641997488955,-0.14875612243096378
-0.38121470483130887,0.7052611814820477,-1.720210116791504,0.09505971277198384
-1.2095828749292292,1.3039517456684468,0.3122150104587942,-0.2961559179921204
0.17057605391136438,-2.847767976381091,-2.563468579348234,0.5773931602730715
0.6807893069794135,-0.359929756438449,-1.6366553315072945,-1.6478698457189442
-0.6084440782350503,-1.0207354259589598,-0.6211218054912863,1.123279123128069
-0.442687154950613,-1.9753293739035116,-0.4003266095621099,0.8054317896284808
-1.2110632393446525,-0.9960964738530564,1.0724420887874684,-0.31696192274787427
-0.5234820977027549,0.6851368719236749,0.5589352228520486,-0.7492052161943977
-0.6344547797678388,1.7401395205223749,-0.40730950498641033,-1.2781520466187395
-1.0160397207317664,0.8724392036651465,0.23288302158778823,1.7715761128799645
-0.0025370656912026084,0.3969877131612798,0.692408682932006,-0.26896443169549944
-2.3312708861655858,-0.9575424116633513,0.7347805472926454,-0.5271107995771763
-1.103767521654425,-0.3123102445103698,1.145560298746321,-0.5305335745438964
0.38597309880729114,0.0020177061832335023,-0.5724288688724648,1.0890288951357825
0.6748198420620958,-2.473160088081139,0.8256680707881866,-0.2822505836830615
-1.4329071354113267,-1.0888623674388682,-0.7994237423158652,-0.07995021230992626
-0.23193499035318893,0.5348858939499043,1.2240417204978888,-1.4575547709427428
0.37033186550227626,0.3792136034816732,-0.2141474461934691,0.7315621874011831
-0.6904340380525869,-0.27057409014726924,0.20162460542371533,-0.6629003893197631
1.4564779620408759,-0.49527262164677227,-0.186468687847172,0.018738857352392304
-0.24637866964121724,-0.6447696247725785,0.14001785409892528,0.17026934294592355
1.0282393993479169,0.3887569536681673,-0.47814652946754305,0.2308820591529552
-1.3785581377336815,0.637234863938457,0.4165001182867835,0.9527934687910934
-0.8906400909950926,-0.6953405521979152,-1.3397840141968858,0.5781547257376023
-1.613607699297726,-1.6648134866332949,-0.6181820223692792,0.9923639874728121
-1.759158679983538,0.966466171118127,2.2626729709904403,-0.03319919075880744
-1.3877692966859196,-1.3109771255437552,0.8291054140136198,-1.4564927124871456
0.7936074499928379,0.6484810676235606,0.6617653255906596,2.62207649686191
0.1678472774106706,0.9516023257567537,0.9644149906619849,-0.465551280460755
0.4744565572199131,2.1749753875213584,-0.8720002577024797,-1.1350475672212932
1.0512082362483728,-0.37392124302055374,-0.9929168327459463,0.375153916813411
-0.3176809955146667,-1.0005263761636591,-0.08830219596178161,1.4909958486121373
-1.3141887495944722,0.29045506614952427,0.04513437761414223,0.37895152017317374
0.36609584768375736,1.864204011609382,0.09354409052016494,-0.0486763185879893
-0.2751653886700181,-0.0402405502328776,1.378924118519167,0.49574142801258864
-2.6281932500252707,0.1708616337487112,-0.05260260980125969,0.13627620959973388
0.34737061543504305,-0.36032290736036066,-0.13364262229003335,-0.33447796384852313
-0.7898720632087011,1.3461761871778994,-0.5681381588055963,0.040057899054846906
-0.0212647996401321,-0.2378315544288863,0.42033039756666385,0.8086621225085866
0.23611044584201304,1.776936433595993,-0.8950812608824187,0.3415750696313847
-1.1272441083594393,0.30846819255719987,0.5315337740804635,-0.038534238863758466
-0.23751651748909072,-0.7490988714833192,0.40952985972903383,0.9036996100979634
-0.19717901608360155,-0.7334051989052567,0.11994587081561593,0.8955226296506076
0.10472101467411052,0.5460775372262213,0.898244053226894,-1.1245944345720675
-0.6139532141538729,0.6989931971229656,0.18634516160765072,1.5042212938637929
-0.09524999853693135,1.2358891658613063,0.6521815290359757,1.1862596645667352
0.021961575003740602,-0.1303457275704646,-0.44394008847995986,-0.79655495288179
-0.746169803583203,-1.2862351879664917,1.1385128835671714,0.0604190536160258
-0.7173741621865926,-1.2621046210492912,-0.4624190456169236,-0.06786374859567933
0.6749396228689672,1.0417121334434443,-0.6212074078626832,0.32370851288038677
0.18531476186424709,-1.268021733309244,1.3055082098707775,-0.3977757256295281
